customer_zone_id,customer_city,customer_state,demand,customer_latitude,customer_longitude,avg_freight_value_x,avg_actual_distance_km_x,seller_center_id,seller_zip_code_prefix,seller_city,seller_state,historical_orders,seller_latitude,seller_longitude,avg_freight_value_y,avg_actual_distance_km_y,warehouse_capacity,capacity_utilization_if_proportional,distance_km,cost_per_km_per_order,transportation_cost
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_15025_sao_jose_do_rio_preto_SP,15025,sao jose do rio preto,SP,1998,-20.80670693101839,-49.389164535249215,18.31210710710711,691.0924322160539,4717,0.4235743057027772,575.0412115187713,1.0,1769401.8078432593
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,493.9875611347622,1.0,1519999.7256116632
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_13405_piracicaba_SP,13405,piracicaba,SP,1562,-22.708702100662567,-47.66470085247146,16.162823303457106,402.10211782744506,3688,0.4235357917570499,494.3445327344638,1.0,1521098.1272239452
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_4782_sao_paulo_SP,4782,sao paulo,SP,1485,-23.69101304628181,-46.703810106207634,16.803589225589224,488.1816857357616,3506,0.4235596120935539,507.1291164580072,1.0,1560436.2913412882
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,469.160195167229,1.0,1443605.9205295637
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_3204_sao_paulo_SP,3204,sao paulo,SP,1415,-23.59549859480055,-46.55972696351708,23.732226148409893,569.47353801252,3341,0.4235258904519605,490.1013540111057,1.0,1508041.866292172
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_4160_sao_paulo_SP,4160,sao paulo,SP,1210,-23.62547545562188,-46.61200044104113,14.520239669421484,666.5871107099737,2857,0.42352117605880296,495.8393801334851,1.0,1525697.7726707337
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_13232_campo_limpo_paulista_SP,13232,campo limpo paulista,SP,1177,-23.21174633273221,-46.762875138051314,19.43606627017842,508.7518574552949,2779,0.4235336451961137,467.9671488952382,1.0,1439934.917150648
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_3426_sao_paulo_SP,3426,sao paulo,SP,1152,-23.552336441109286,-46.53686856423848,17.834270833333335,622.6592477369251,2720,0.4235294117647059,484.81713031448663,1.0,1491782.3099776753
belo_horizonte_MG,belo horizonte,MG,3077,-19.90993560640339,-43.95637970582333,19.41549886252844,521.7092413952192,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.42355982274741505,473.10679102481043,1.0,1455749.5959833418
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_14940_ibitinga_SP,14940,ibitinga,SP,7595,-21.75732063771276,-48.82974353343716,17.77237788018433,539.5559178849824,17934,0.42349726775956287,667.3939923087582,1.0,1439568.8414099915
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_5849_sao_paulo_SP,5849,sao paulo,SP,2004,-23.65236617784017,-46.75575337195746,13.733612774451098,600.1033323270341,4732,0.4234995773457312,881.1347051020613,1.0,1900607.558905146
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_15025_sao_jose_do_rio_preto_SP,15025,sao jose do rio preto,SP,1998,-20.80670693101839,-49.389164535249215,18.31210710710711,691.0924322160539,4717,0.4235743057027772,575.3691616366855,1.0,1241071.2816503306
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,885.7298888046512,1.0,1910519.3701516327
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_13405_piracicaba_SP,13405,piracicaba,SP,1562,-22.708702100662567,-47.66470085247146,16.162823303457106,402.10211782744506,3688,0.4235357917570499,767.6838744952022,1.0,1655894.117286151
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_4782_sao_paulo_SP,4782,sao paulo,SP,1485,-23.69101304628181,-46.703810106207634,16.803589225589224,488.1816857357616,3506,0.4235596120935539,886.17952826786,1.0,1911489.242473774
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,869.7762758922072,1.0,1876107.427099491
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_3204_sao_paulo_SP,3204,sao paulo,SP,1415,-23.59549859480055,-46.55972696351708,23.732226148409893,569.47353801252,3341,0.4235258904519605,878.0895259288063,1.0,1894039.1074284352
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_4160_sao_paulo_SP,4160,sao paulo,SP,1210,-23.62547545562188,-46.61200044104113,14.520239669421484,666.5871107099737,2857,0.42352117605880296,880.475467632816,1.0,1899185.5836839841
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_13232_campo_limpo_paulista_SP,13232,campo limpo paulista,SP,1177,-23.21174633273221,-46.762875138051314,19.43606627017842,508.7518574552949,2779,0.4235336451961137,832.5961868500747,1.0,1795909.975035611
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_3426_sao_paulo_SP,3426,sao paulo,SP,1152,-23.552336441109286,-46.53686856423848,17.834270833333335,622.6592477369251,2720,0.4235294117647059,873.7690728322816,1.0,1884719.8900992314
brasilia_DF,brasilia,DF,2157,-15.810744714659329,-47.96951753384199,21.1087899860918,830.6771755107036,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.42355982274741505,618.0459425515801,1.0,1333125.0980837583
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_14940_ibitinga_SP,14940,ibitinga,SP,7595,-21.75732063771276,-48.82974353343716,17.77237788018433,539.5559178849824,17934,0.42349726775956287,413.30719149224495,1.0,712128.290941138
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_5849_sao_paulo_SP,5849,sao paulo,SP,2004,-23.65236617784017,-46.75575337195746,13.733612774451098,600.1033323270341,4732,0.4234995773457312,323.93767901840636,1.0,558144.6209487142
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_15025_sao_jose_do_rio_preto_SP,15025,sao jose do rio preto,SP,1998,-20.80670693101839,-49.389164535249215,18.31210710710711,691.0924322160539,4717,0.4235743057027772,516.6500973943243,1.0,890188.1178104208
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,342.2821956405307,1.0,589752.2230886344
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_13405_piracicaba_SP,13405,piracicaba,SP,1562,-22.708702100662567,-47.66470085247146,16.162823303457106,402.10211782744506,3688,0.4235357917570499,346.0442820534319,1.0,596234.2979780632
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_4782_sao_paulo_SP,4782,sao paulo,SP,1485,-23.69101304628181,-46.703810106207634,16.803589225589224,488.1816857357616,3506,0.4235596120935539,325.45028709257497,1.0,560750.8446605067
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,366.5799011304258,1.0,631617.1696477237
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_3204_sao_paulo_SP,3204,sao paulo,SP,1415,-23.59549859480055,-46.55972696351708,23.732226148409893,569.47353801252,3341,0.4235258904519605,343.5594327035774,1.0,591952.9025482638
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_4160_sao_paulo_SP,4160,sao paulo,SP,1210,-23.62547545562188,-46.61200044104113,14.520239669421484,666.5871107099737,2857,0.42352117605880296,337.30512955501496,1.0,581176.7382232908
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_13232_campo_limpo_paulista_SP,13232,campo limpo paulista,SP,1177,-23.21174633273221,-46.762875138051314,19.43606627017842,508.7518574552949,2779,0.4235336451961137,356.0872788418508,1.0,613538.3814445089
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_3426_sao_paulo_SP,3426,sao paulo,SP,1152,-23.552336441109286,-46.53686856423848,17.834270833333335,622.6592477369251,2720,0.4235294117647059,348.33704325668504,1.0,600184.7255312683
curitiba_PR,curitiba,PR,1723,-25.45186172903912,-49.27471806196476,18.79210098665119,404.23519691531374,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.42355982274741505,466.93869404284595,1.0,804535.3698358235
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_14940_ibitinga_SP,14940,ibitinga,SP,7595,-21.75732063771276,-48.82974353343716,17.77237788018433,539.5559178849824,17934,0.42349726775956287,220.87288078670503,1.0,358255.81263603555
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_5849_sao_paulo_SP,5849,sao paulo,SP,2004,-23.65236617784017,-46.75575337195746,13.733612774451098,600.1033323270341,4732,0.4234995773457312,89.56427645017166,1.0,145273.25640217843
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_15025_sao_jose_do_rio_preto_SP,15025,sao jose do rio preto,SP,1998,-20.80670693101839,-49.389164535249215,18.31210710710711,691.0924322160539,4717,0.4235743057027772,333.657169220493,1.0,541191.9284756397
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,101.31456705934363,1.0,164332.22777025535
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_13405_piracicaba_SP,13405,piracicaba,SP,1562,-22.708702100662567,-47.66470085247146,16.162823303457106,402.10211782744506,3688,0.4235357917570499,64.17651759260667,1.0,104094.31153520802
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_4782_sao_paulo_SP,4782,sao paulo,SP,1485,-23.69101304628181,-46.703810106207634,16.803589225589224,488.1816857357616,3506,0.4235596120935539,95.55507938973953,1.0,154990.3387701575
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,97.23439806247491,1.0,157714.1936573343
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_3204_sao_paulo_SP,3204,sao paulo,SP,1415,-23.59549859480055,-46.55972696351708,23.732226148409893,569.47353801252,3341,0.4235258904519605,93.34776555942805,1.0,151410.0757373923
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_4160_sao_paulo_SP,4160,sao paulo,SP,1210,-23.62547545562188,-46.61200044104113,14.520239669421484,666.5871107099737,2857,0.42352117605880296,93.29989858063409,1.0,151332.4354977885
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_13232_campo_limpo_paulista_SP,13232,campo limpo paulista,SP,1177,-23.21174633273221,-46.762875138051314,19.43606627017842,508.7518574552949,2779,0.4235336451961137,46.94622194663653,1.0,76146.77199744445
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_3426_sao_paulo_SP,3426,sao paulo,SP,1152,-23.552336441109286,-46.53686856423848,17.834270833333335,622.6592477369251,2720,0.4235294117647059,90.82385610444246,1.0,147316.29460140565
campinas_SP,campinas,SP,1622,-22.90210628071424,-47.07480196598523,14.954969173859432,228.56315040129195,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.42355982274741505,208.36709685167293,1.0,337971.4310934135
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_14940_ibitinga_SP,14940,ibitinga,SP,7595,-21.75732063771276,-48.82974353343716,17.77237788018433,539.5559178849824,17934,0.42349726775956287,951.6411515719044,1.0,1491221.6845131742
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_5849_sao_paulo_SP,5849,sao paulo,SP,2004,-23.65236617784017,-46.75575337195746,13.733612774451098,600.1033323270341,4732,0.4234995773457312,835.9642729456118,1.0,1309956.0157057736
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_15025_sao_jose_do_rio_preto_SP,15025,sao jose do rio preto,SP,1998,-20.80670693101839,-49.389164535249215,18.31210710710711,691.0924322160539,4717,0.4235743057027772,1043.4517938971321,1.0,1635088.961036806
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,847.6368211158124,1.0,1328246.898688478
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_13405_piracicaba_SP,13405,piracicaba,SP,1562,-22.708702100662567,-47.66470085247146,16.162823303457106,402.10211782744506,3688,0.4235357917570499,888.3061265290754,1.0,1391975.7002710612
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_4782_sao_paulo_SP,4782,sao paulo,SP,1485,-23.69101304628181,-46.703810106207634,16.803589225589224,488.1816857357616,3506,0.4235596120935539,834.99962764543,1.0,1308444.4165203888
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,872.4308739606407,1.0,1367099.179496324
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_3204_sao_paulo_SP,3204,sao paulo,SP,1415,-23.59549859480055,-46.55972696351708,23.732226148409893,569.47353801252,3341,0.4235258904519605,851.709205620219,1.0,1334628.3252068833
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_4160_sao_paulo_SP,4160,sao paulo,SP,1210,-23.62547545562188,-46.61200044104113,14.520239669421484,666.5871107099737,2857,0.42352117605880296,846.0841173252269,1.0,1325813.8118486304
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_13232_campo_limpo_paulista_SP,13232,campo limpo paulista,SP,1177,-23.21174633273221,-46.762875138051314,19.43606627017842,508.7518574552949,2779,0.4235336451961137,878.0790487702161,1.0,1375949.8694229287
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_3426_sao_paulo_SP,3426,sao paulo,SP,1152,-23.552336441109286,-46.53686856423848,17.834270833333335,622.6592477369251,2720,0.4235294117647059,857.0180040619497,1.0,1342947.2123650752
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.42355982274741505,1010.1307176103425,1.0,1582874.8344954066
salvador_BA,salvador,BA,1349,-12.959523034948807,-38.45821835564978,25.378613787991103,1402.125960689663,FC_14940_ibitinga_SP,14940,ibitinga,SP,7595,-21.75732063771276,-48.82974353343716,17.77237788018433,539.5559178849824,17934,0.42349726775956287,1471.4819799638683,1.0,1985029.1909712583
salvador_BA,salvador,BA,1349,-12.959523034948807,-38.45821835564978,25.378613787991103,1402.125960689663,FC_5849_sao_paulo_SP,5849,sao paulo,SP,2004,-23.65236617784017,-46.75575337195746,13.733612774451098,600.1033323270341,4732,0.4234995773457312,1475.76842070842,1.0,1990811.5995356587
salvador_BA,salvador,BA,1349,-12.959523034948807,-38.45821835564978,25.378613787991103,1402.125960689663,FC_15025_sao_jose_do_rio_preto_SP,15025,sao jose do rio preto,SP,1998,-20.80670693101839,-49.389164535249215,18.31210710710711,691.0924322160539,4717,0.4235743057027772,1452.9536927335246,1.0,1960034.5314975246
salvador_BA,salvador,BA,1349,-12.959523034948807,-38.45821835564978,25.378613787991103,1402.125960689663,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,1462.011805420587,1.0,1972253.9255123718
