customer_zone_id,customer_city,customer_state,demand,customer_latitude,customer_longitude,avg_freight_value_x,avg_actual_distance_km_x,seller_center_id,seller_zip_code_prefix,seller_city,seller_state,historical_orders,seller_latitude,seller_longitude,avg_freight_value_y,avg_actual_distance_km_y,warehouse_capacity,capacity_utilization_if_proportional,distance_km,cost_per_km_per_order,transportation_cost
guarulhos_SP,guarulhos,SP,1292,-23.44495243289397,-46.49858442326199,14.464798761609908,223.45122814342187,FC_3426_sao_paulo_SP,3426,sao paulo,SP,1152,-23.552336441109286,-46.53686856423848,17.834270833333335,622.6592477369251,2720,0.4235294117647059,12.562557478226443,1.0,16230.824261868567
juiz_de_fora_MG,juiz de fora,MG,468,-21.755703329742776,-43.3612448563444,22.13403846153846,469.77563341988434,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,363.5530734827387,1.0,170142.8383899217
jundiai_SP,jundiai,SP,641,-23.1848429301922,-46.90511385387179,15.450998439937598,227.89828736498848,FC_13232_campo_limpo_paulista_SP,13232,campo limpo paulista,SP,1177,-23.21174633273221,-46.762875138051314,19.43606627017842,508.7518574552949,2779,0.4235336451961137,14.842041978782271,1.0,9513.748908399435
mogi_das_cruzes_SP,mogi das cruzes,SP,435,-23.527751700628755,-46.19044076605298,14.879080459770114,228.11632136864628,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,18.561527820824725,1.0,8074.264602058755
niteroi_RJ,niteroi,RJ,956,-22.895656455043287,-43.085011601320254,20.396223849372387,487.0010168915021,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,341.7800515440142,1.0,326741.7292760776
nova_iguacu_RJ,nova iguacu,RJ,486,-22.743284313547985,-43.47091319682051,21.054526748971192,469.7304394683542,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,307.4445514306514,1.0,149418.05199529658
osasco_SP,osasco,SP,830,-23.537098375926018,-46.78761478824816,13.990530120481926,214.1646219053788,FC_5849_sao_paulo_SP,5849,sao paulo,SP,2004,-23.65236617784017,-46.75575337195746,13.733612774451098,600.1033323270341,4732,0.4234995773457312,13.221996264301042,1.0,10974.256899369864
porto_alegre_RS,porto alegre,RS,1567,-30.04983555249993,-51.186021910758456,20.671914486279515,877.1070016757509,FC_4782_sao_paulo_SP,4782,sao paulo,SP,1485,-23.69101304628181,-46.703810106207634,16.803589225589224,488.1816857357616,3506,0.4235596120935539,834.99962764543,1.0,1308444.4165203888
recife_PE,recife,PE,656,-8.067872047771525,-34.91269251937874,29.89202743902439,2044.2799664419888,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.423559822747415,2055.516321580985,1.0,1348418.706957126
ribeirao_preto_SP,ribeirao preto,SP,570,-21.18279739147177,-47.80520748062762,16.692877192982458,319.0354365793114,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.423559822747415,48.34803595780527,1.0,27558.380495949
rio_de_janeiro_RJ,rio de janeiro,RJ,7565,-22.923627372866665,-43.32121979612897,20.56969861202908,468.0312882506144,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,317.46313839755567,1.0,2401608.641977509
salvador_BA,salvador,BA,1349,-12.959523034948807,-38.45821835564978,25.378613787991103,1402.125960689663,FC_14840_guariba_SP,14840,guariba,SP,1147,-21.36350170979939,-48.22960077888057,17.43456843940715,610.5904937641259,2708,0.423559822747415,1395.8139555884122,1.0,1882953.026088768
santo_andre_SP,santo andre,SP,870,-23.661437311247447,-46.52183635666706,14.210436781609197,234.744383980797,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,0.2683067596762794,1.0,233.4268809183631
santos_SP,santos,SP,810,-23.96376663568108,-46.3272193832866,15.74541975308642,223.8529063156973,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,39.28243236667502,1.0,31818.770217006764
sao_bernardo_do_campo_SP,sao bernardo do campo,SP,1037,-23.706925248117653,-46.5645913990011,13.702892960462874,205.925633266988,FC_9015_santo_andre_SP,9015,santo andre,SP,1710,-23.659363636440848,-46.52318334052176,14.45021052631579,609.9358286132139,4037,0.4235818677235571,6.76380251330932,1.0,7014.063206301765
sao_goncalo_RJ,sao goncalo,RJ,421,-22.82949712925306,-43.02709912169263,20.3012351543943,529.4060240167545,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,349.1368136839316,1.0,146986.5985609352
sao_jose_dos_campos_SP,sao jose dos campos,SP,758,-23.21207391646352,-45.88491160494243,14.595237467018473,249.0887151040449,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,57.86106594867399,1.0,43858.68798909488
sao_paulo_SP,sao paulo,SP,17359,-23.57198126314417,-46.63387579716769,14.275695604585517,217.0200840649138,FC_4160_sao_paulo_SP,4160,sao paulo,SP,1210,-23.62547545562188,-46.61200044104113,14.520239669421484,666.5871107099737,2857,0.4235211760588029,6.3522080313631735,1.0,110267.97921643332
sorocaba_SP,sorocaba,SP,687,-23.488065433500964,-47.46506817530658,15.134978165938865,225.39378553350613,FC_5849_sao_paulo_SP,5849,sao paulo,SP,2004,-23.65236617784017,-46.75575337195746,13.733612774451098,600.1033323270341,4732,0.4234995773457312,74.56461575811058,1.0,51225.89102582197
vitoria_ES,vitoria,ES,417,-20.28815532367793,-40.29945292095655,22.40357314148681,812.1396607980214,FC_8577_itaquaquecetuba_SP,8577,itaquaquecetuba,SP,1441,-23.48611145466222,-46.36672076531711,37.76691880638445,547.6086022236634,3402,0.4235743680188125,719.8255006874485,1.0,300167.23378666607
